category,item,variety,date,price,unit
vegetable,lettuce,butterhead_indoor,7/19/2019,0.35,head
vegetable,lettuce,cos,7/19/2019,0.54,head
vegetable,lettuce,crisp_iceberg_type,7/19/2019,0.39,head
vegetable,lettuce,little_gem,7/19/2019,0.55,twin
vegetable,rocket,rocket,7/19/2019,4.94,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/19/2019,4.9,kg
vegetable,onion,bulb_brown,7/19/2019,0.61,kg
vegetable,onion,saladspring,7/19/2019,0.26,kg
vegetable,swede,swede,7/19/2019,0.27,kg
vegetable,turnip,turnip,7/19/2019,1.22,kg
vegetable,parsnips,all_varieties,7/19/2019,1.81,kg
vegetable,peas,shelling_all_varieties,7/19/2019,1.68,kg
vegetable,rhubarb,outdoor,7/19/2019,1.54,kg
vegetable,spinach_leaf,loose_bunches,7/19/2019,1.84,kg
vegetable,tomatoes,round,7/19/2019,1.17,kg
vegetable,tomatoes,vine,7/19/2019,1.18,kg
vegetable,tomatoes,cherry,7/19/2019,1.54,kg
vegetable,tomatoes,plum,7/19/2019,1.05,kg
vegetable,watercress,pillow_packs,7/19/2019,9.25,kg
cut_flowers,gladioli,all_varieties,7/19/2019,0.17,stem
fruit,apples,bramleys_seedling,7/12/2019,1.02,kg
fruit,apples,braeburn,7/12/2019,1.06,kg
fruit,apples,gala,7/12/2019,1.02,kg
fruit,apples,other_late_season,7/12/2019,0.75,kg
fruit,blackberries,blackberries,7/12/2019,6.01,kg
fruit,currants,black,7/12/2019,6.74,kg
fruit,blueberries,blueberries,7/12/2019,9.2,kg
fruit,cherries,all,7/12/2019,4.27,kg
fruit,gooseberries,gooseberries,7/12/2019,3.27,kg
fruit,plums,all_other,7/12/2019,1.87,kg
fruit,raspberries,raspberries,7/12/2019,6.31,kg
fruit,strawberries,strawberries,7/12/2019,2.83,kg
vegetable,beans,broad,7/12/2019,1.31,kg
vegetable,beans,dwarf_french_or_kidney,7/12/2019,2.03,kg
vegetable,beans,runner_climbing,7/12/2019,4.94,kg
vegetable,beetroot,beetroot,7/12/2019,0.53,kg
vegetable,pak_choi,pak_choi,7/12/2019,1.89,kg
vegetable,curly_kale,curly_kale,7/12/2019,2.97,kg
vegetable,cabbage,red,7/12/2019,0.78,kg
vegetable,cabbage,savoy,7/12/2019,0.57,head
vegetable,spring_greens,prepacked,7/12/2019,1.07,kg
vegetable,cabbage,summer_autumn_pointed,7/12/2019,0.57,kg
vegetable,cabbage,white,7/12/2019,0.95,kg
vegetable,cabbage,round_green_other,7/12/2019,0.5,head
vegetable,calabrese,calabrese,7/12/2019,2.13,kg
vegetable,capsicum,red,7/12/2019,1.5,kg
vegetable,capsicum,elongated,7/12/2019,1.2,kg
vegetable,capsicum,yelloworange,7/12/2019,1.53,kg
vegetable,carrots,topped_washed,7/12/2019,0.51,kg
vegetable,cauliflower,all,7/12/2019,0.87,head
vegetable,celery,all_washed,7/12/2019,1.08,kg
vegetable,celeriac,celeriac,7/12/2019,0.94,kg
vegetable,coriander,coriander,7/12/2019,1.64,kg
vegetable,courgettes,courgettes,7/12/2019,0.99,kg
vegetable,cucumbers,cucumbers,7/12/2019,1.08,kg
vegetable,leeks,trimmed,7/12/2019,1.57,kg
vegetable,lettuce,butterhead_indoor,7/12/2019,0.35,head
vegetable,lettuce,cos,7/12/2019,0.58,head
vegetable,lettuce,crisp_iceberg_type,7/12/2019,0.4,head
vegetable,lettuce,little_gem,7/12/2019,0.54,twin
vegetable,rocket,rocket,7/12/2019,4.82,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/12/2019,4.89,kg
vegetable,onion,bulb_brown,7/12/2019,0.54,kg
vegetable,onion,saladspring,7/12/2019,0.25,kg
vegetable,swede,swede,7/12/2019,0.27,kg
vegetable,turnip,turnip,7/12/2019,1.21,kg
vegetable,parsnips,all_varieties,7/12/2019,1.76,kg
vegetable,peas,shelling_all_varieties,7/12/2019,1.68,kg
vegetable,rhubarb,forced,7/12/2019,1.56,kg
vegetable,rhubarb,outdoor,7/12/2019,1.59,kg
vegetable,spinach_leaf,loose_bunches,7/12/2019,1.48,kg
vegetable,sweetcorn,sweetcorn,7/12/2019,0.45,head
vegetable,tomatoes,round,7/12/2019,0.95,kg
vegetable,tomatoes,vine,7/12/2019,1.28,kg
vegetable,tomatoes,cherry,7/12/2019,1.86,kg
vegetable,tomatoes,plum,7/12/2019,1.13,kg
vegetable,watercress,pillow_packs,7/12/2019,10,kg
cut_flowers,gladioli,all_varieties,7/12/2019,0.25,stem
fruit,apples,bramleys_seedling,7/5/2019,1.03,kg
fruit,apples,braeburn,7/5/2019,1.03,kg
fruit,apples,gala,7/5/2019,1.11,kg
fruit,apples,other_late_season,7/5/2019,0.75,kg
fruit,blackberries,blackberries,7/5/2019,9.02,kg
fruit,currants,black,7/5/2019,9,kg
fruit,blueberries,blueberries,7/5/2019,11.97,kg
fruit,cherries,all,7/5/2019,5.54,kg
fruit,gooseberries,gooseberries,7/5/2019,3.67,kg
fruit,raspberries,raspberries,7/5/2019,8.64,kg
fruit,strawberries,strawberries,7/5/2019,3.07,kg
vegetable,asparagus,asparagus,7/5/2019,13,kg
vegetable,beans,broad,7/5/2019,1.3,kg
vegetable,beans,runner_climbing,7/5/2019,6.05,kg
vegetable,beetroot,beetroot,7/5/2019,0.54,kg
vegetable,pak_choi,pak_choi,7/5/2019,1.66,kg
vegetable,curly_kale,curly_kale,7/5/2019,2.96,kg
vegetable,cabbage,red,7/5/2019,0.81,kg
vegetable,cabbage,savoy,7/5/2019,0.63,head
vegetable,spring_greens,prepacked,7/5/2019,1.09,kg
vegetable,cabbage,summer_autumn_pointed,7/5/2019,0.65,kg
vegetable,cabbage,white,7/5/2019,0.91,kg
vegetable,cabbage,round_green_other,7/5/2019,0.54,head
vegetable,calabrese,calabrese,7/5/2019,1.89,kg
vegetable,capsicum,green,7/5/2019,1.07,kg
vegetable,capsicum,red,7/5/2019,1.53,kg
vegetable,capsicum,elongated,7/5/2019,1.42,kg
vegetable,capsicum,yelloworange,7/5/2019,1.57,kg
vegetable,carrots,topped_washed,7/5/2019,0.52,kg
vegetable,cauliflower,all,7/5/2019,0.7,head
vegetable,celery,all_washed,7/5/2019,1.08,kg
vegetable,celeriac,celeriac,7/5/2019,0.92,kg
vegetable,coriander,coriander,7/5/2019,1.57,kg
vegetable,courgettes,courgettes,7/5/2019,1.05,kg
vegetable,cucumbers,cucumbers,7/5/2019,0.98,kg
vegetable,leeks,trimmed,7/5/2019,1.8,kg
vegetable,lettuce,butterhead_indoor,7/5/2019,0.36,head
vegetable,lettuce,cos,7/5/2019,0.5,head
vegetable,lettuce,crisp_iceberg_type,7/5/2019,0.37,head
vegetable,lettuce,little_gem,7/5/2019,0.56,twin
vegetable,rocket,rocket,7/5/2019,4.98,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/5/2019,4.91,kg
vegetable,onion,bulb_brown,7/5/2019,0.66,kg
vegetable,onion,saladspring,7/5/2019,0.25,kg
vegetable,swede,swede,7/5/2019,0.27,kg
vegetable,turnip,turnip,7/5/2019,1.2,kg
vegetable,parsnips,all_varieties,7/5/2019,1.79,kg
vegetable,peas,shelling_all_varieties,7/5/2019,1.86,kg
vegetable,rhubarb,outdoor,7/5/2019,1.72,kg
vegetable,spinach_leaf,loose_bunches,7/5/2019,1.59,kg
vegetable,tomatoes,round,7/5/2019,1.02,kg
vegetable,tomatoes,vine,7/5/2019,1.22,kg
vegetable,tomatoes,cherry,7/5/2019,1.85,kg
vegetable,tomatoes,plum,7/5/2019,1.2,kg
vegetable,watercress,pillow_packs,7/5/2019,9.45,kg
cut_flowers,gladioli,all_varieties,7/5/2019,0.25,stem
fruit,apples,bramleys_seedling,6/28/2019,1.14,kg
fruit,apples,braeburn,6/28/2019,1.11,kg
fruit,apples,gala,6/28/2019,1.11,kg
fruit,apples,other_late_season,6/28/2019,0.88,kg
fruit,cherries,all,6/28/2019,3.74,kg
fruit,gooseberries,gooseberries,6/28/2019,4.38,kg
fruit,raspberries,raspberries,6/28/2019,9.77,kg
fruit,strawberries,strawberries,6/28/2019,2.52,kg
vegetable,asparagus,asparagus,6/28/2019,3.5,kg
vegetable,beans,broad,6/28/2019,1.37,kg
vegetable,beans,runner_climbing,6/28/2019,7.71,kg
vegetable,beetroot,beetroot,6/28/2019,0.5,kg
vegetable,pak_choi,pak_choi,6/28/2019,1.61,kg
vegetable,curly_kale,curly_kale,6/28/2019,2.98,kg
vegetable,cabbage,red,6/28/2019,0.77,kg
vegetable,cabbage,savoy,6/28/2019,0.56,head
vegetable,spring_greens,prepacked,6/28/2019,1.09,kg
vegetable,cabbage,summer_autumn_pointed,6/28/2019,0.75,kg
vegetable,cabbage,white,6/28/2019,0.89,kg
vegetable,cabbage,round_green_other,6/28/2019,0.54,head
vegetable,calabrese,calabrese,6/28/2019,2.01,kg
vegetable,capsicum,red,6/28/2019,2.28,kg
vegetable,capsicum,elongated,6/28/2019,1.69,kg
vegetable,capsicum,yelloworange,6/28/2019,1.8,kg
vegetable,carrots,topped_washed,6/28/2019,0.55,kg
vegetable,cauliflower,all,6/28/2019,0.6,head
vegetable,celery,all_washed,6/28/2019,1.17,kg
vegetable,celeriac,celeriac,6/28/2019,0.89,kg
vegetable,coriander,coriander,6/28/2019,1.54,kg
vegetable,courgettes,courgettes,6/28/2019,1.36,kg
vegetable,cucumbers,cucumbers,6/28/2019,0.82,kg
vegetable,leeks,trimmed,6/28/2019,1.15,kg
vegetable,lettuce,butterhead_indoor,6/28/2019,0.33,head
vegetable,lettuce,cos,6/28/2019,0.53,head
vegetable,lettuce,crisp_iceberg_type,6/28/2019,0.38,head
vegetable,lettuce,little_gem,6/28/2019,0.56,twin
vegetable,rocket,rocket,6/28/2019,4.95,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/28/2019,4.79,kg
vegetable,onion,saladspring,6/28/2019,0.25,kg
vegetable,swede,swede,6/28/2019,0.27,kg
vegetable,turnip,turnip,6/28/2019,1.21,kg
vegetable,parsnips,all_varieties,6/28/2019,1.4,kg
vegetable,peas,shelling_all_varieties,6/28/2019,1.88,kg
vegetable,rhubarb,outdoor,6/28/2019,1.6,kg
vegetable,spinach_leaf,loose_bunches,6/28/2019,1.19,kg
vegetable,tomatoes,round,6/28/2019,1.04,kg
vegetable,tomatoes,vine,6/28/2019,1.18,kg
vegetable,tomatoes,cherry,6/28/2019,1.59,kg
vegetable,tomatoes,plum,6/28/2019,1.12,kg
vegetable,watercress,pillow_packs,6/28/2019,9.09,kg
fruit,apples,bramleys_seedling,6/21/2019,1.11,kg
fruit,apples,braeburn,6/21/2019,1.04,kg
fruit,apples,gala,6/21/2019,1.04,kg
fruit,apples,other_late_season,6/21/2019,0.71,kg
fruit,blackberries,blackberries,6/21/2019,12.18,kg
fruit,cherries,all,6/21/2019,5.51,kg
fruit,gooseberries,gooseberries,6/21/2019,3.78,kg
fruit,raspberries,raspberries,6/21/2019,10.09,kg
fruit,strawberries,strawberries,6/21/2019,3.61,kg
vegetable,asparagus,asparagus,6/21/2019,7.21,kg
vegetable,beans,broad,6/21/2019,1.32,kg
vegetable,beetroot,beetroot,6/21/2019,0.49,kg
vegetable,pak_choi,pak_choi,6/21/2019,1.93,kg
vegetable,curly_kale,curly_kale,6/21/2019,2.89,kg
vegetable,cabbage,red,6/21/2019,0.82,kg
vegetable,cabbage,savoy,6/21/2019,0.63,head
vegetable,spring_greens,prepacked,6/21/2019,0.86,kg
vegetable,cabbage,summer_autumn_pointed,6/21/2019,0.72,kg
vegetable,cabbage,white,6/21/2019,0.99,kg
vegetable,cabbage,round_green_other,6/21/2019,0.56,head
vegetable,calabrese,calabrese,6/21/2019,2.35,kg
vegetable,capsicum,red,6/21/2019,1.89,kg
vegetable,capsicum,yelloworange,6/21/2019,1.65,kg
vegetable,carrots,topped_washed,6/21/2019,0.53,kg
vegetable,cauliflower,all,6/21/2019,1.04,head
vegetable,celery,all_washed,6/21/2019,1.33,kg
vegetable,celeriac,celeriac,6/21/2019,0.94,kg
vegetable,coriander,coriander,6/21/2019,1.25,kg
vegetable,courgettes,courgettes,6/21/2019,1.29,kg
vegetable,cucumbers,cucumbers,6/21/2019,0.57,kg
vegetable,lettuce,butterhead_indoor,6/21/2019,0.32,head
vegetable,lettuce,cos,6/21/2019,0.51,head
vegetable,lettuce,crisp_iceberg_type,6/21/2019,0.39,head
vegetable,lettuce,little_gem,6/21/2019,0.56,twin
vegetable,rocket,rocket,6/21/2019,4.97,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/21/2019,5.03,kg
vegetable,onion,saladspring,6/21/2019,0.23,kg
vegetable,swede,swede,6/21/2019,0.25,kg
vegetable,turnip,turnip,6/21/2019,1.2,kg
vegetable,parsnips,all_varieties,6/21/2019,0.6,kg
vegetable,peas,shelling_all_varieties,6/21/2019,2.05,kg
vegetable,rhubarb,forced,6/21/2019,3,kg
vegetable,rhubarb,outdoor,6/21/2019,1.5,kg
vegetable,spinach_leaf,loose_bunches,6/21/2019,1.22,kg
vegetable,tomatoes,round,6/21/2019,1.06,kg
vegetable,tomatoes,vine,6/21/2019,1.17,kg
vegetable,tomatoes,cherry,6/21/2019,1.62,kg
vegetable,tomatoes,plum,6/21/2019,1.13,kg
vegetable,watercress,pillow_packs,6/21/2019,9.8,kg
fruit,apples,bramleys_seedling,6/14/2019,1.06,kg
fruit,apples,braeburn,6/14/2019,0.92,kg
fruit,apples,gala,6/14/2019,1.06,kg
fruit,apples,other_late_season,6/14/2019,0.91,kg
fruit,gooseberries,gooseberries,6/14/2019,3.8,kg
fruit,pears,conference,6/14/2019,0.88,kg
fruit,raspberries,raspberries,6/14/2019,9.52,kg
fruit,strawberries,strawberries,6/14/2019,3.22,kg
vegetable,asparagus,asparagus,6/14/2019,5.44,kg
vegetable,beans,broad,6/14/2019,1.4,kg
vegetable,beetroot,beetroot,6/14/2019,0.48,kg
vegetable,pak_choi,pak_choi,6/14/2019,1.88,kg
vegetable,curly_kale,curly_kale,6/14/2019,3,kg
vegetable,cabbage,red,6/14/2019,0.89,kg
vegetable,cabbage,savoy,6/14/2019,0.64,head
vegetable,spring_greens,prepacked,6/14/2019,1,kg
vegetable,cabbage,summer_autumn_pointed,6/14/2019,0.73,kg
vegetable,cabbage,white,6/14/2019,0.97,kg
vegetable,cabbage,round_green_other,6/14/2019,0.57,head
vegetable,calabrese,calabrese,6/14/2019,2.01,kg
vegetable,capsicum,green,6/14/2019,2,kg
vegetable,capsicum,red,6/14/2019,1.83,kg
vegetable,capsicum,yelloworange,6/14/2019,1.46,kg
vegetable,carrots,topped_washed,6/14/2019,0.57,kg
vegetable,cauliflower,all,6/14/2019,0.94,head
vegetable,celery,all_washed,6/14/2019,1.39,kg
vegetable,celeriac,celeriac,6/14/2019,0.94,kg
vegetable,coriander,coriander,6/14/2019,1.48,kg
vegetable,courgettes,courgettes,6/14/2019,1.24,kg
vegetable,cucumbers,cucumbers,6/14/2019,0.76,kg
vegetable,lettuce,butterhead_indoor,6/14/2019,0.33,head
vegetable,lettuce,cos,6/14/2019,0.59,head
vegetable,lettuce,crisp_iceberg_type,6/14/2019,0.42,head
vegetable,lettuce,little_gem,6/14/2019,0.59,twin
vegetable,rocket,rocket,6/14/2019,5,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/14/2019,5.06,kg
vegetable,onion,bulb_brown,6/14/2019,0.84,kg
vegetable,onion,saladspring,6/14/2019,0.3,kg
vegetable,swede,swede,6/14/2019,0.22,kg
vegetable,turnip,turnip,6/14/2019,1.29,kg
vegetable,parsnips,all_varieties,6/14/2019,0.98,kg
vegetable,peas,shelling_all_varieties,6/14/2019,2.11,kg
vegetable,rhubarb,forced,6/14/2019,3.23,kg
vegetable,rhubarb,outdoor,6/14/2019,1.53,kg
vegetable,spinach_leaf,loose_bunches,6/14/2019,1.23,kg
vegetable,tomatoes,round,6/14/2019,0.93,kg
vegetable,tomatoes,vine,6/14/2019,1.12,kg
vegetable,tomatoes,cherry,6/14/2019,1.49,kg
vegetable,watercress,pillow_packs,6/14/2019,9.7,kg
fruit,apples,bramleys_seedling,6/7/2019,0.96,kg
fruit,apples,braeburn,6/7/2019,1.04,kg
fruit,apples,gala,6/7/2019,1.07,kg
fruit,apples,other_late_season,6/7/2019,0.99,kg
fruit,gooseberries,gooseberries,6/7/2019,4.86,kg
fruit,raspberries,raspberries,6/7/2019,9.15,kg
fruit,strawberries,strawberries,6/7/2019,2.34,kg
vegetable,asparagus,asparagus,6/7/2019,4.29,kg
vegetable,beans,broad,6/7/2019,1.89,kg
vegetable,beetroot,beetroot,6/7/2019,0.5,kg
vegetable,pak_choi,pak_choi,6/7/2019,1.7,kg
vegetable,curly_kale,curly_kale,6/7/2019,3.01,kg
vegetable,cabbage,red,6/7/2019,0.95,kg
vegetable,cabbage,savoy,6/7/2019,0.49,head
vegetable,spring_greens,prepacked,6/7/2019,1.1,kg
vegetable,cabbage,summer_autumn_pointed,6/7/2019,0.62,kg
vegetable,cabbage,white,6/7/2019,0.98,kg
vegetable,cabbage,round_green_other,6/7/2019,0.57,head
vegetable,calabrese,calabrese,6/7/2019,1.62,kg
vegetable,capsicum,red,6/7/2019,1.64,kg
vegetable,capsicum,elongated,6/7/2019,1.5,kg
vegetable,capsicum,yelloworange,6/7/2019,2,kg
vegetable,carrots,topped_washed,6/7/2019,0.5,kg
vegetable,cauliflower,all,6/7/2019,0.72,head
vegetable,celery,all_washed,6/7/2019,1.33,kg
vegetable,celeriac,celeriac,6/7/2019,0.86,kg
vegetable,coriander,coriander,6/7/2019,1.38,kg
vegetable,courgettes,courgettes,6/7/2019,1.19,kg
vegetable,cucumbers,cucumbers,6/7/2019,0.74,kg
vegetable,leeks,trimmed,6/7/2019,1.08,kg
vegetable,lettuce,butterhead_indoor,6/7/2019,0.33,head
vegetable,lettuce,cos,6/7/2019,0.6,head
vegetable,lettuce,crisp_iceberg_type,6/7/2019,0.41,head
vegetable,lettuce,little_gem,6/7/2019,0.58,twin
vegetable,rocket,rocket,6/7/2019,5.14,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/7/2019,5.1,kg
vegetable,onion,bulb_brown,6/7/2019,0.8,kg
vegetable,onion,bulb_red,6/7/2019,0.59,kg
vegetable,onion,saladspring,6/7/2019,0.26,kg
vegetable,swede,swede,6/7/2019,0.21,kg
vegetable,turnip,turnip,6/7/2019,1.51,kg
vegetable,parsnips,all_varieties,6/7/2019,1.13,kg
vegetable,peas,shelling_all_varieties,6/7/2019,2.64,kg
vegetable,rhubarb,forced,6/7/2019,3.41,kg
vegetable,rhubarb,outdoor,6/7/2019,1.18,kg
vegetable,spinach_leaf,loose_bunches,6/7/2019,1.29,kg
vegetable,tomatoes,round,6/7/2019,0.86,kg
vegetable,tomatoes,vine,6/7/2019,1.28,kg
vegetable,tomatoes,cherry,6/7/2019,1.45,kg
vegetable,tomatoes,plum,6/7/2019,1.63,kg
vegetable,watercress,pillow_packs,6/7/2019,9.37,kg
fruit,apples,bramleys_seedling,5/31/2019,1.04,kg
fruit,apples,braeburn,5/31/2019,0.89,kg
fruit,apples,gala,5/31/2019,0.95,kg
fruit,apples,other_late_season,5/31/2019,0.84,kg
fruit,raspberries,raspberries,5/31/2019,10.72,kg
fruit,strawberries,strawberries,5/31/2019,2.75,kg
vegetable,asparagus,asparagus,5/31/2019,4.01,kg
vegetable,beans,broad,5/31/2019,2.24,kg
vegetable,beetroot,beetroot,5/31/2019,0.5,kg
vegetable,pak_choi,pak_choi,5/31/2019,1.78,kg
vegetable,curly_kale,curly_kale,5/31/2019,2.68,kg
vegetable,cabbage,red,5/31/2019,0.91,kg
vegetable,spring_greens,prepacked,5/31/2019,1.12,kg
vegetable,cabbage,summer_autumn_pointed,5/31/2019,0.71,kg
vegetable,cabbage,white,5/31/2019,0.8,kg
vegetable,cabbage,round_green_other,5/31/2019,0.68,head
vegetable,calabrese,calabrese,5/31/2019,1.52,kg
vegetable,capsicum,red,5/31/2019,1.66,kg
vegetable,carrots,topped_washed,5/31/2019,0.52,kg
vegetable,cauliflower,all,5/31/2019,0.83,head
vegetable,celery,all_washed,5/31/2019,1.16,kg
vegetable,celeriac,celeriac,5/31/2019,0.72,kg
vegetable,coriander,coriander,5/31/2019,1.26,kg
vegetable,cucumbers,cucumbers,5/31/2019,0.79,kg
vegetable,lettuce,butterhead_indoor,5/31/2019,0.31,head
vegetable,lettuce,cos,5/31/2019,0.62,head
vegetable,lettuce,crisp_iceberg_type,5/31/2019,0.46,head
vegetable,lettuce,little_gem,5/31/2019,0.59,twin
vegetable,rocket,rocket,5/31/2019,4.97,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/31/2019,4.88,kg
vegetable,onion,bulb_brown,5/31/2019,0.79,kg
vegetable,onion,bulb_red,5/31/2019,0.78,kg
vegetable,onion,saladspring,5/31/2019,0.27,kg
vegetable,swede,swede,5/31/2019,0.21,kg
vegetable,turnip,turnip,5/31/2019,1.51,kg
vegetable,parsnips,all_varieties,5/31/2019,1.04,kg
vegetable,rhubarb,forced,5/31/2019,3.41,kg
vegetable,rhubarb,outdoor,5/31/2019,1.2,kg
vegetable,spinach_leaf,loose_bunches,5/31/2019,1.35,kg
vegetable,tomatoes,round,5/31/2019,0.86,kg
vegetable,tomatoes,vine,5/31/2019,1.39,kg
vegetable,tomatoes,cherry,5/31/2019,1.4,kg
vegetable,watercress,pillow_packs,5/31/2019,9.9,kg
fruit,apples,bramleys_seedling,5/24/2019,1.09,kg
fruit,apples,braeburn,5/24/2019,0.94,kg
fruit,apples,gala,5/24/2019,0.98,kg
fruit,apples,other_late_season,5/24/2019,0.99,kg
fruit,strawberries,strawberries,5/24/2019,3.35,kg
vegetable,asparagus,asparagus,5/24/2019,4.16,kg
vegetable,beans,broad,5/24/2019,1.86,kg
vegetable,beetroot,beetroot,5/24/2019,0.5,kg
vegetable,pak_choi,pak_choi,5/24/2019,1.71,kg
vegetable,curly_kale,curly_kale,5/24/2019,2.6,kg
vegetable,cabbage,red,5/24/2019,0.94,kg
vegetable,spring_greens,prepacked,5/24/2019,1.12,kg
vegetable,cabbage,summer_autumn_pointed,5/24/2019,0.68,kg
vegetable,cabbage,white,5/24/2019,0.75,kg
vegetable,cabbage,round_green_other,5/24/2019,0.66,head
vegetable,calabrese,calabrese,5/24/2019,1.67,kg
vegetable,capsicum,red,5/24/2019,1.8,kg
vegetable,carrots,topped_washed,5/24/2019,0.53,kg
vegetable,cauliflower,all,5/24/2019,0.8,head
vegetable,celeriac,celeriac,5/24/2019,0.79,kg
vegetable,coriander,coriander,5/24/2019,1.18,kg
vegetable,cucumbers,cucumbers,5/24/2019,0.75,kg
vegetable,leeks,trimmed,5/24/2019,1.11,kg
vegetable,lettuce,butterhead_indoor,5/24/2019,0.32,head
vegetable,lettuce,cos,5/24/2019,0.62,head
vegetable,lettuce,crisp_iceberg_type,5/24/2019,0.49,head
vegetable,lettuce,little_gem,5/24/2019,0.59,twin
vegetable,rocket,rocket,5/24/2019,6.1,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/24/2019,5.62,kg
vegetable,onion,bulb_brown,5/24/2019,0.79,kg
vegetable,onion,bulb_red,5/24/2019,0.81,kg
vegetable,onion,saladspring,5/24/2019,0.27,kg
vegetable,swede,swede,5/24/2019,0.21,kg
vegetable,turnip,turnip,5/24/2019,1.58,kg
vegetable,parsnips,all_varieties,5/24/2019,0.98,kg
vegetable,rhubarb,forced,5/24/2019,2.78,kg
vegetable,rhubarb,outdoor,5/24/2019,1.28,kg
vegetable,spinach_leaf,loose_bunches,5/24/2019,1.23,kg
vegetable,tomatoes,round,5/24/2019,0.77,kg
vegetable,tomatoes,vine,5/24/2019,1.05,kg
vegetable,tomatoes,cherry,5/24/2019,1.42,kg
vegetable,tomatoes,plum,5/24/2019,1,kg
vegetable,watercress,pillow_packs,5/24/2019,9.95,kg
cut_flowers,gladioli,all_varieties,5/24/2019,0.2,stem
fruit,apples,bramleys_seedling,5/17/2019,0.91,kg
fruit,apples,braeburn,5/17/2019,0.88,kg
fruit,apples,gala,5/17/2019,0.96,kg
fruit,apples,other_late_season,5/17/2019,0.78,kg
fruit,strawberries,strawberries,5/17/2019,3.2,kg
vegetable,asparagus,asparagus,5/17/2019,4.14,kg
vegetable,beetroot,beetroot,5/17/2019,0.51,kg
vegetable,pak_choi,pak_choi,5/17/2019,1.74,kg
vegetable,curly_kale,curly_kale,5/17/2019,2.46,kg
vegetable,cabbage,red,5/17/2019,0.86,kg
vegetable,spring_greens,prepacked,5/17/2019,1.28,kg
vegetable,cabbage,summer_autumn_pointed,5/17/2019,0.63,kg
vegetable,cabbage,white,5/17/2019,0.72,kg
vegetable,cabbage,round_green_other,5/17/2019,0.65,head
vegetable,carrots,topped_washed,5/17/2019,0.52,kg
vegetable,cauliflower,all,5/17/2019,0.77,head
vegetable,celeriac,celeriac,5/17/2019,0.95,kg
vegetable,coriander,coriander,5/17/2019,1.32,kg
vegetable,cucumbers,cucumbers,5/17/2019,0.65,kg
vegetable,leeks,trimmed,5/17/2019,1.09,kg
vegetable,lettuce,butterhead_indoor,5/17/2019,0.34,head
vegetable,lettuce,cos,5/17/2019,0.57,head
vegetable,lettuce,crisp_iceberg_type,5/17/2019,0.4,head
vegetable,lettuce,little_gem,5/17/2019,0.6,twin
vegetable,rocket,rocket,5/17/2019,6.19,kg
vegetable,mixed_babyleaf_salad,pillow_pack,5/17/2019,5.62,kg
vegetable,onion,bulb_brown,5/17/2019,0.7,kg
vegetable,onion,bulb_red,5/17/2019,0.85,kg
vegetable,onion,saladspring,5/17/2019,0.27,kg
vegetable,swede,swede,5/17/2019,0.22,kg
vegetable,parsnips,all_varieties,5/17/2019,1.01,kg
vegetable,rhubarb,forced,5/17/2019,2.78,kg
vegetable,rhubarb,outdoor,5/17/2019,1.18,kg
vegetable,spinach_leaf,loose_bunches,5/17/2019,1.27,kg
vegetable,tomatoes,round,5/17/2019,0.91,kg
vegetable,tomatoes,vine,5/17/2019,1.03,kg
vegetable,tomatoes,cherry,5/17/2019,1.45,kg
